source,target,sources,unbiased,Index
6500,7321,hetio-dag,0,95850
6500,7415,hetio-dag,0,95853
6500,9978,II_binary|II_literature|Lit-BM-13|hetio-dag,0,95867
6500,25793,II_literature|Lit-BM-13|hetio-dag,0,95885
6502,9978,II_literature|hetio-dag,0,95965
6507,7133,II_literature,0,95996
6509,30816,II_literature|hetio-dag,0,96001
6510,7133,II_literature,0,96003
6510,22976,hetio-dag,0,96009
6510,30816,II_literature|hetio-dag,0,96010
6519,23428,II_literature|hetio-dag,0,96050
6520,7415,hetio-dag,0,96053
6520,8140,II_literature|hetio-dag,0,96054
6520,23428,II_literature|hetio-dag,0,96062
6520,23657,II_literature|hetio-dag,0,96064
6530,6622,hetio-dag,0,96084
6531,6531,II_literature|Lit-BM-13,0,96087
6531,6622,II_literature|Lit-BM-13|hetio-dag,0,96088
6532,6622,hetio-dag,0,96095
6532,6623,hetio-dag,0,96096
6543,10971,II_literature|hetio-dag,0,96110
6546,10971,II_literature|hetio-dag,0,96116
6547,10971,II_literature|hetio-dag,0,96121
6557,27347,II_literature|hetio-dag,0,96152
6558,27347,II_literature|hetio-dag,0,96156
6567,6906,II_literature|hetio-dag,0,96171
6567,7067,II_literature|hetio-dag,0,96172
6571,11315,hetio-dag,0,96179
6576,7133,II_literature,0,96184
6595,6648,II_literature,0,96224
6597,6774,hetio-dag,0,96291
6597,7157,II_literature|hetio-dag,0,96296
6597,10320,II_literature|hetio-dag,0,96343
6598,7157,II_literature|hetio-dag,0,96394
6599,7157,II_literature,0,96445
6599,7415,hetio-dag,0,96448
6602,7157,Lit-BM-13|hetio-dag,0,96506
6603,7157,II_literature,0,96537
6603,7161,II_literature,0,96538
6606,7157,II_literature|Lit-BM-13|hetio-dag,0,96628
6606,7345,hetio-dag,0,96630
6606,26058,II_literature,0,96677
6607,7157,hetio-dag,0,96744
6607,7345,hetio-dag,0,96746
6612,7067,hetio-dag,0,96861
6612,7083,hetio-dag,0,96862
6612,7157,hetio-dag,0,96863
6612,7276,hetio-dag,0,96865
6612,7431,II_binary|II_literature|hetio-dag,0,96870
6612,9045,II_literature,0,96887
6613,6622,hetio-dag,0,96935
6613,6774,hetio-dag,0,96956
6613,6888,hetio-dag,0,96961
6613,7068,hetio-dag,0,96979
6613,7157,hetio-dag,0,96986
6613,7415,hetio-dag,0,97003
6613,7431,II_binary|II_literature|hetio-dag,0,97005
6613,9734,II_literature|hetio-dag,0,97133
6613,10658,hetio-dag,0,97218
6613,10971,hetio-dag,0,97242
6613,23165,hetio-dag,0,97291
6613,23435,hetio-dag,0,97311
6613,27086,hetio-dag,0,97361
6613,54107,hetio-dag,0,97424
6613,54205,hetio-dag,0,97426
6613,56946,hetio-dag,0,97496
6613,79682,hetio-dag,0,97562
6615,7157,II_literature|hetio-dag,0,97701
6616,9341,II_literature,0,97746
6620,6622,II_literature|hetio-dag,0,97777
6621,55054,II_literature,0,97783
6622,6622,II_binary|II_literature|Lit-BM-13,0,97785
6622,7054,II_literature|hetio-dag,0,97792
6622,7431,II_literature,0,97796
6622,8878,II_literature|hetio-dag,0,97805
6622,9627,II_literature|Lit-BM-13|hetio-dag,0,97808
6622,11315,hetio-dag,0,97820
6622,54205,II_literature|hetio-dag,0,97826
6622,65018,hetio-dag,0,97833
6622,120892,II_literature|hetio-dag,0,97836
6625,22976,hetio-dag,0,97893
6626,26058,II_binary|II_literature|hetio-dag,0,97924
6627,10285,II_literature,0,97951
6628,10285,II_literature|hetio-dag,0,97998
6628,26058,II_binary|II_literature|Lit-BM-13|hetio-dag,0,98023
6629,10285,II_literature,0,98067
6631,26058,II_binary|II_literature|hetio-dag,0,98108
6632,10285,II_literature,0,98140
6633,10285,II_literature,0,98194
6634,10285,II_literature,0,98249
6634,22976,hetio-dag,0,98257
6635,10285,II_literature,0,98296
6636,10320,HI-II-14|II_binary,1,98331
6637,10285,II_literature,0,98362
6638,7157,II_binary|II_literature|hetio-dag,0,98390
6638,26058,II_binary|II_literature|hetio-dag,0,98404
6642,7083,hetio-dag,0,98436
6642,10313,HI-II-14|II_binary,1,98441
6642,55737,II_literature|hetio-dag,0,98446
6647,6647,II_literature|Lit-BM-13,0,98475
6647,10133,hetio-dag,0,98482
6647,11315,II_literature|hetio-dag,0,98484
6648,6648,II_literature|Lit-BM-13,0,98490
6648,8767,II_literature,0,98496
6654,23607,II_literature|hetio-dag,0,98548
6654,27347,II_literature,0,98549
6655,6872,II_literature,0,98563
6655,23607,II_literature|hetio-dag,0,98569
6656,6774,II_literature|hetio-dag,0,98576
6659,7157,hetio-dag,0,98581
6667,6774,hetio-dag,0,98628
6667,7157,II_literature|hetio-dag,0,98637
6667,7167,II_literature|hetio-dag,0,98638
6667,11168,II_literature,0,98661
6670,7157,II_literature|hetio-dag,0,98687
6676,22976,hetio-dag,0,98737
6678,7040,II_literature|hetio-dag,0,98739
6678,7422,II_literature|hetio-dag,0,98744
6678,29979,hetio-dag,0,98746
6695,7124,II_literature|hetio-dag,0,98792
6709,7431,II_literature,0,98823
6711,7040,II_literature,0,98858
6711,23236,II_literature|hetio-dag,0,98876
6714,6774,II_literature|hetio-dag,0,98907
6714,7015,II_literature,0,98914
6714,7067,hetio-dag,0,98916
6714,7068,II_literature|hetio-dag,0,98917
6714,8600,II_literature|hetio-dag,0,98951
6714,8792,II_literature|hetio-dag,0,98957
6714,8856,Lit-BM-13|hetio-dag,0,98961
6714,8935,hetio-dag,0,98964
6714,9846,II_literature|hetio-dag,0,98984
6714,23607,II_literature|hetio-dag,0,99016
6714,79890,II_binary|II_literature|hetio-dag,0,99050
6717,6774,Lit-BM-13|hetio-dag,0,99070
6720,7157,hetio-dag,0,99081
6721,7157,Lit-BM-13|hetio-dag,0,99106
6721,11315,hetio-dag,0,99135
6721,29979,II_literature,0,99143
6722,159296,II_literature|hetio-dag,0,99189
6726,22976,hetio-dag,0,99199
6732,22976,hetio-dag,0,99308
6732,57606,hetio-dag,0,99343
6733,57606,hetio-dag,0,99489
6737,7321,hetio-dag,0,99549
6737,7415,hetio-dag,0,99555
6737,8878,hetio-dag,0,99563
6737,85363,hetio-dag,0,99581
6741,22976,hetio-dag,0,99607
6741,654364,II_literature,0,99613
6744,10971,hetio-dag,0,99635
6748,7133,II_literature,0,99684
6748,10454,II_literature,0,99697
6749,7431,II_literature,0,99730
6749,9045,II_literature,0,99772
6753,7157,II_literature|hetio-dag,0,99820
6767,7124,II_literature|hetio-dag,0,99860
6767,7276,hetio-dag,0,99862
6767,7415,hetio-dag,0,99865
6767,7852,hetio-dag,0,99866
6767,654364,II_literature,0,99876
6772,6774,II_literature|hetio-dag,0,99893
6772,7133,II_literature,0,99899
6772,7297,II_literature|hetio-dag,0,99901
6772,7415,hetio-dag,0,99904
6772,7852,II_literature|hetio-dag,0,99907
6773,6774,II_literature|hetio-dag,0,99953
6773,7297,II_literature|hetio-dag,0,99955
6773,7852,II_literature|hetio-dag,0,99957
6774,6774,II_literature|Lit-BM-13,0,99961
6774,7253,II_literature|hetio-dag,0,99971
6774,7852,II_literature|hetio-dag,0,99974
6774,149233,II_literature|hetio-dag,0,100020
6776,8878,hetio-dag,0,100038
6777,7852,II_literature|hetio-dag,0,100058
6778,7157,II_literature|hetio-dag,0,100071
6780,9045,II_literature,0,100108
6780,22976,hetio-dag,0,100116
6782,29979,HI-I-05|HI-II-14|II_binary|II_literature|hetio-dag,1,100128
6783,7157,II_binary|II_literature|hetio-dag,0,100133
6788,120892,hetio-dag,0,100187
6789,7157,II_literature|hetio-dag,0,100194
6790,7157,II_literature|Lit-BM-13|hetio-dag,0,100221
6790,7161,hetio-dag,0,100222
6794,7157,II_literature|hetio-dag,0,100255
6801,22976,hetio-dag,0,100297
6804,6855,II_literature,0,100325
6804,7431,II_binary|II_literature|hetio-dag,0,100328
6809,9341,II_literature|hetio-dag,0,100366
6810,9341,HI-I-05|HI-II-14|II_binary|II_literature|Lit-BM-13|hetio-dag,1,100394
6811,7157,II_binary|II_literature|hetio-dag,0,100416
6811,7415,II_literature,0,100418
6818,7083,hetio-dag,0,100480
6839,7067,hetio-dag,0,100607
6839,9734,II_literature|hetio-dag,0,100623
6840,654364,hetio-dag,0,100658
6844,6855,II_literature|hetio-dag,0,100668
6844,9341,II_literature|hetio-dag,0,100680
6844,23400,Lit-BM-13|hetio-dag,0,100690
6845,9341,II_literature,0,100701
6850,7099,II_literature|hetio-dag,0,100715
6850,9734,hetio-dag,0,100730
6850,9846,II_literature|hetio-dag,0,100732
6850,115352,II_literature|hetio-dag,0,100747
6853,7431,II_binary|II_literature|hetio-dag,0,100752
6868,7124,II_literature|hetio-dag,0,100832
6868,8600,II_literature|hetio-dag,0,100834
6871,22976,Lit-BM-13|hetio-dag,0,100860
6872,6872,II_literature,0,100880
6872,7157,II_literature,0,100891
6878,7157,II_literature|hetio-dag,0,100990
6879,7067,hetio-dag,0,101010
6880,7157,II_literature|hetio-dag,0,101036
6882,7067,Lit-BM-13|hetio-dag,0,101116
6885,8767,hetio-dag,0,101185
6885,8792,II_literature|hetio-dag,0,101186
6885,9978,hetio-dag,0,101194
6885,10454,II_literature|Lit-BM-13|hetio-dag,0,101197
6885,64127,hetio-dag,0,101219
6885,65018,hetio-dag,0,101221
6885,221895,hetio-dag,0,101233
6888,6888,II_literature,0,101264
6895,8575,HI-II-14|II_binary|II_literature|Lit-BM-13|hetio-dag,1,101300
6895,10454,II_literature,0,101311
6897,9045,II_literature,0,101355
6898,6898,HI-II-14|II_binary,1,101377
6907,7067,hetio-dag,0,101420
6907,7068,II_literature|hetio-dag,0,101421
6907,7321,hetio-dag,0,101422
6908,7157,II_binary|II_literature|Lit-BM-13|hetio-dag,0,101459
6908,10320,II_literature|hetio-dag,0,101485
6915,654364,II_literature,0,101530
6921,8651,II_binary|II_literature|Lit-BM-13|hetio-dag,0,101590
6921,9978,II_literature|hetio-dag,0,101598
6923,8651,II_literature|hetio-dag,0,101653
6923,9978,II_literature,0,101660
6924,8651,II_literature,0,101685
6924,9978,II_literature,0,101689
6925,114792,HI-II-14|II_binary,1,101795
6925,284904,HI-II-14|II_binary,1,101814
6927,7431,hetio-dag,0,101828
6948,22976,II_literature|hetio-dag,0,101980
6950,7133,II_literature,0,101995
6950,7415,hetio-dag,0,102000
6950,9045,II_literature,0,102007
6996,7067,II_literature|hetio-dag,0,102105
6996,7157,II_literature|hetio-dag,0,102107
6996,7161,II_literature|hetio-dag,0,102108
6996,10320,hetio-dag,0,102115
7006,7157,hetio-dag,0,102187
7006,8651,II_literature|Lit-BM-13|hetio-dag,0,102194
7010,8651,II_literature|hetio-dag,0,102214
7011,7015,II_literature|hetio-dag,0,102220
7011,7157,II_literature|hetio-dag,0,102221
7013,7015,hetio-dag,0,102225
7013,7167,hetio-dag,0,102227
7013,9231,II_binary|II_literature|hetio-dag,0,102242
7013,10313,hetio-dag,0,102255
7014,7415,hetio-dag,0,102334
7014,84619,hetio-dag,0,102444
7015,7015,II_literature,0,102465
7015,10971,II_literature|Lit-BM-13|hetio-dag,0,102479
7018,7018,II_literature|Lit-BM-13,0,102495
7018,7276,II_literature,0,102498
7020,7157,II_literature|Lit-BM-13|hetio-dag,0,102520
7022,7157,II_literature|Lit-BM-13|hetio-dag,0,102545
7022,8856,hetio-dag,0,102549
7024,23236,HI-II-14|II_binary,1,102583
7024,84152,HI-II-14|II_binary,1,102618
7025,7067,II_literature|hetio-dag,0,102631
7026,8878,II_literature|hetio-dag,0,102646
7027,7157,II_literature|hetio-dag,0,102655
7031,29979,HI-I-05|II_binary|II_literature|hetio-dag,1,102694
7031,284119,II_literature|hetio-dag,0,102700
7037,10133,hetio-dag,0,102719
7038,7038,II_literature,0,102727
7040,7040,II_literature|Lit-BM-13,0,102739
7046,8878,II_literature|hetio-dag,0,102809
7046,8935,II_literature|hetio-dag,0,102810
7056,55851,hetio-dag,0,103000
7057,7422,II_literature|hetio-dag,0,103003
7066,51107,hetio-dag,0,103019
7067,10971,II_literature|hetio-dag,0,103046
7068,7068,II_literature,0,103061
7068,7157,II_literature|hetio-dag,0,103062
7068,10891,II_literature|hetio-dag,0,103085
7071,7297,hetio-dag,0,103105
7071,9045,hetio-dag,0,103107
7078,9507,hetio-dag,0,103169
7080,284119,II_literature|hetio-dag,0,103178
7082,7431,II_literature,0,103183
7083,7083,Lit-BM-13,0,103215
7083,7157,II_binary|II_literature|hetio-dag,0,103219
7083,7297,hetio-dag,0,103222
7083,23646,hetio-dag,0,103257
7088,51107,hetio-dag,0,103359
7088,64127,Lit-BM-13|hetio-dag,0,103369
7096,7099,II_literature|hetio-dag,0,103407
7097,7852,hetio-dag,0,103417
7097,8767,II_literature|hetio-dag,0,103418
7099,7099,II_literature,0,103435
7099,8767,II_literature|hetio-dag,0,103439
7105,64135,hetio-dag,0,103472
7112,22976,hetio-dag,0,103501
7114,7157,II_binary|II_literature|hetio-dag,0,103513
7124,7124,II_literature|Lit-BM-13,0,103539
7124,7133,II_literature|Lit-BM-13|hetio-dag,0,103542
7126,64170,HI-II-14|II_binary,1,103570
7126,79890,hetio-dag,0,103572
7128,7157,hetio-dag,0,103579
7128,85363,hetio-dag,0,103615
7132,8718,II_literature,0,103651
7132,8767,II_literature|hetio-dag,0,103655
7132,29979,hetio-dag,0,103688
7133,7133,II_literature|Lit-BM-13,0,103703
7133,7431,II_literature,0,103714
7133,29979,hetio-dag,0,103736
7138,7321,hetio-dag,0,103797
7138,7431,hetio-dag,0,103798
7148,7422,II_literature|hetio-dag,0,103874
7150,7157,II_literature|Lit-BM-13|hetio-dag,0,103879
7150,7415,hetio-dag,0,103884
7153,7157,II_literature|hetio-dag,0,103927
7155,7157,II_literature|hetio-dag,0,103946
7157,7157,II_literature|Lit-BM-13,0,103963
7157,7161,II_literature|hetio-dag,0,103966
7157,7321,hetio-dag,0,103976
7157,7345,II_literature|hetio-dag,0,103983
7157,7415,hetio-dag,0,103985
7157,8575,II_literature|hetio-dag,0,104017
7157,8651,hetio-dag,0,104021
7157,10891,hetio-dag,0,104091
7157,11315,hetio-dag,0,104105
7157,57178,Lit-BM-13|hetio-dag,0,104177
7158,7415,hetio-dag,0,104237
7158,22976,II_literature|hetio-dag,0,104272
7159,7161,II_literature|Lit-BM-13,0,104285
7159,84619,HI-II-14|II_binary,1,104322
7161,7161,II_literature|Lit-BM-13,0,104329
7161,9978,hetio-dag,0,104343
7167,7167,II_literature|Lit-BM-13,0,104420
7175,10971,hetio-dag,0,104505
7175,23165,II_literature,0,104506
7182,10454,II_literature|hetio-dag,0,104533
7182,23607,hetio-dag,0,104536
7182,221895,II_literature|hetio-dag,0,104538
7185,8767,II_literature|hetio-dag,0,104587
7185,8792,II_literature|hetio-dag,0,104589
7186,7321,hetio-dag,0,104711
7186,8718,II_literature,0,104729
7186,8767,II_literature|hetio-dag,0,104734
7186,8792,II_literature|hetio-dag,0,104737
7186,10454,II_literature|hetio-dag,0,104766
7186,27429,II_literature,0,104804
7186,120892,hetio-dag,0,104898
7187,8792,II_literature|hetio-dag,0,104934
7188,8767,II_literature|hetio-dag,0,104976
7188,8792,II_literature|hetio-dag,0,104977
7189,7321,II_binary|II_literature|Lit-BM-13|hetio-dag,0,105012
7189,7345,II_literature|hetio-dag,0,105022
7189,7415,II_literature|hetio-dag,0,105026
7189,8600,II_literature|hetio-dag,0,105045
7189,8767,II_literature|hetio-dag,0,105051
7189,8792,II_literature|hetio-dag,0,105052
7189,8878,II_literature|hetio-dag,0,105054
7189,9446,II_literature|hetio-dag,0,105067
7189,10454,II_literature|hetio-dag,0,105100
7189,54205,II_literature|hetio-dag,0,105170
7189,55737,II_literature|hetio-dag,0,105186
7203,55054,II_literature,0,105263
7205,10454,hetio-dag,0,105294
7222,23236,II_literature|hetio-dag,0,105373
7248,10971,II_literature|hetio-dag,0,105425
7249,10971,II_binary|II_literature|hetio-dag,0,105443
7251,7415,hetio-dag,0,105453
7251,23607,II_literature,0,105486
7252,7253,II_literature|hetio-dag,0,105522
7253,7253,II_literature|Lit-BM-13,0,105523
7257,64170,HI-II-14|II_binary,1,105544
7266,10454,II_literature,0,105574
7268,7415,hetio-dag,0,105586
7270,284119,II_literature|hetio-dag,0,105592
7272,7415,hetio-dag,0,105594
7273,8878,hetio-dag,0,105612
7273,10133,Lit-BM-13,0,105617
7276,7276,II_literature|Lit-BM-13,0,105657
7276,7431,II_binary|II_literature|hetio-dag,0,105658
7278,8767,II_literature,0,105742
7278,10454,II_literature,0,105747
7278,10971,II_literature,0,105748
7289,57606,hetio-dag,0,105853
7295,7431,II_literature|hetio-dag,0,105896
7297,7297,II_literature,0,105917
7305,9436,II_literature|hetio-dag,0,105952
7305,54209,II_literature|hetio-dag,0,105956
7307,7422,hetio-dag,0,105963
7311,7321,hetio-dag,0,105986
7311,7345,II_literature|hetio-dag,0,105991
7311,7415,II_literature,0,105993
7311,8878,II_literature|Lit-BM-13|hetio-dag,0,106018
7311,10454,II_literature,0,106030
7311,23435,hetio-dag,0,106051
7311,29979,Lit-BM-13|hetio-dag,0,106064
7311,60489,hetio-dag,0,106085
7311,65018,hetio-dag,0,106088
7311,120892,hetio-dag,0,106100
7314,7345,II_binary|II_literature|hetio-dag,0,106111
7314,7415,II_binary|II_literature|hetio-dag,0,106115
7314,8878,II_binary|II_literature|Lit-BM-13|hetio-dag,0,106136
7314,9627,II_literature|hetio-dag,0,106142
7314,10133,Lit-BM-13,0,106147
7314,10454,II_literature,0,106151
7314,29979,HI-II-14|II_binary,1,106179
7314,85363,hetio-dag,0,106206
7316,7321,hetio-dag,0,106217
7316,7345,II_binary|II_literature|hetio-dag,0,106233
7316,7415,II_literature|hetio-dag,0,106263
7316,7422,hetio-dag,0,106268
7316,7431,hetio-dag,0,106270
7316,7498,hetio-dag,0,106289
7316,7852,II_literature|hetio-dag,0,106386
7316,8140,hetio-dag,0,106430
7316,8301,hetio-dag,0,106460
7316,8540,hetio-dag,0,106575
7316,8575,hetio-dag,0,106594
7316,8635,hetio-dag,0,106613
7316,8651,II_literature|hetio-dag,0,106623
7316,8767,II_literature|hetio-dag,0,106668
7316,8836,hetio-dag,0,106695
7316,8878,II_literature|hetio-dag,0,106711
7316,8935,hetio-dag,0,106747
7316,9045,hetio-dag,0,106777
7316,9231,hetio-dag,0,106858
7316,9254,hetio-dag,0,106867
7316,9341,hetio-dag,0,106902
7316,9429,II_literature|hetio-dag,0,106942
7316,9445,hetio-dag,0,106948
7316,9446,hetio-dag,0,106949
7316,9453,hetio-dag,0,106952
7316,9507,hetio-dag,0,106976
7316,9536,hetio-dag,0,106999
7316,9627,hetio-dag,0,107041
7316,9978,hetio-dag,0,107229
7316,10057,hetio-dag,0,107266
7316,10133,hetio-dag,0,107308
7316,10159,hetio-dag,0,107322
7316,10257,hetio-dag,0,107370
7316,10280,hetio-dag,0,107379
7316,10285,hetio-dag,0,107383
7316,10313,hetio-dag,0,107398
7316,10320,hetio-dag,0,107402
7316,10347,hetio-dag,0,107413
7316,10392,hetio-dag,0,107425
7316,10452,hetio-dag,0,107456
7316,10454,II_literature|hetio-dag,0,107457
7316,10461,hetio-dag,0,107460
7316,10658,hetio-dag,0,107577
7316,10678,hetio-dag,0,107586
7316,10682,hetio-dag,0,107587
7316,10891,II_literature|hetio-dag,0,107651
7316,10971,hetio-dag,0,107698
7316,10979,hetio-dag,0,107704
7316,11188,hetio-dag,0,107795
7316,11262,hetio-dag,0,107825
7316,11315,hetio-dag,0,107839
7316,23165,hetio-dag,0,108017
7316,23216,hetio-dag,0,108051
7316,23236,hetio-dag,0,108063
7316,23237,hetio-dag,0,108064
7316,23317,hetio-dag,0,108101
7316,23373,hetio-dag,0,108133
7316,23385,hetio-dag,0,108139
7316,23400,hetio-dag,0,108150
7316,23428,hetio-dag,0,108163
7316,23435,II_literature|hetio-dag,0,108166
7316,23541,hetio-dag,0,108208
7316,23607,hetio-dag,0,108235
7316,23646,hetio-dag,0,108246
7316,23657,hetio-dag,0,108251
7316,25793,hetio-dag,0,108289
7316,25902,hetio-dag,0,108330
7316,26058,hetio-dag,0,108396
7316,26191,hetio-dag,0,108433
7316,27347,hetio-dag,0,108567
7316,27429,hetio-dag,0,108572
7316,28231,hetio-dag,0,108578
7316,29015,hetio-dag,0,108607
7316,29979,HI-II-14|II_binary|II_literature|hetio-dag,1,108695
7316,30833,hetio-dag,0,108712
7316,51107,hetio-dag,0,108796
7316,51133,hetio-dag,0,108814
7316,51727,hetio-dag,0,109023
7316,53919,hetio-dag,0,109054
7316,54107,hetio-dag,0,109062
7316,54205,hetio-dag,0,109067
7316,54539,hetio-dag,0,109118
7316,54541,II_literature|hetio-dag,0,109120
7316,54822,hetio-dag,0,109179
7316,54901,hetio-dag,0,109217
7316,55054,hetio-dag,0,109299
7316,55103,hetio-dag,0,109316
7316,55192,hetio-dag,0,109364
7316,55584,hetio-dag,0,109468
7316,55676,hetio-dag,0,109519
7316,55737,hetio-dag,0,109552
7316,56033,hetio-dag,0,109648
7316,56922,hetio-dag,0,109729
7316,56946,hetio-dag,0,109740
7316,57178,hetio-dag,0,109807
7316,60468,hetio-dag,0,110005
7316,60489,hetio-dag,0,110007
7316,63027,hetio-dag,0,110027
7316,63892,hetio-dag,0,110033
7316,64127,hetio-dag,0,110065
7316,64135,hetio-dag,0,110066
7316,65018,hetio-dag,0,110173
7316,79682,hetio-dag,0,110320
7316,79705,hetio-dag,0,110327
7316,79934,hetio-dag,0,110402
7316,79966,hetio-dag,0,110411
7316,80762,hetio-dag,0,110498
7316,81034,hetio-dag,0,110515
7316,84938,hetio-dag,0,110833
7316,85363,II_literature|hetio-dag,0,110862
7316,94103,hetio-dag,0,111057
7316,113235,hetio-dag,0,111087
7316,116443,hetio-dag,0,111153
7316,117247,hetio-dag,0,111166
7316,120892,hetio-dag,0,111184
7316,150223,hetio-dag,0,111444
7316,221895,hetio-dag,0,111706
7316,256536,hetio-dag,0,111760
7316,284119,hetio-dag,0,111804
7316,284904,hetio-dag,0,111820
7316,641371,hetio-dag,0,112047
7316,654364,hetio-dag,0,112078
7317,7321,hetio-dag,0,112170
7317,9978,II_literature,0,112187
7321,9978,hetio-dag,0,112267
7321,85363,II_binary|II_literature|hetio-dag,0,112362
7322,9978,II_literature|hetio-dag,0,112401
7322,25793,II_literature|hetio-dag,0,112426
7322,85363,II_binary|II_literature|Lit-BM-13|hetio-dag,0,112490
7323,9978,hetio-dag,0,112535
7323,85363,II_binary|II_literature|hetio-dag,0,112624
